"Nr Zona";"Cod Processual Res nº 65/CNJ";"Endereço";"CEP";"Bairro";"Município Sede";"UF";
"1";"23-0001";"AV. SANTOS DUMONT, 760";"69306040";"SAO PEDRO";"BOA VISTA";"RR"
"2";"23-0002";"PRAÇA DO CENTRO CÍVICO, 100";"69360000";"CENTRO";"CARACARAÍ";"RR"
"3";"23-0003";"RUA ANTONIO DOURADO DE SANTANA";"69350000";"CENTRO";"ALTO ALEGRE";"RR"
"4";"23-0004";"FORUM ELEITORAL PROM DAIEL DE LIMA JUNIOR - AV ATALIBA G. DE LAIA, S/N";"69370000";"CENTRO";"SÃO LUIZ";"RR"
"5";"23-0005";"AV. NAZARÉ FILGUEIRAS, 2077 - AO LADO DO 4 DP";"69316715";"PINTOLANDIA";"BOA VISTA";"RR"
"6";"23-0006";"AV. PADRE RICARDO SILVESTRE, 269";"69300000";"CENTRO";"MUCAJAÍ";"RR"
"7";"23-0007";"BR 174 S/N";"69345000";"CENTRO";"PACARAIMA";"RR"
"8";"23-0008";"AVENIDA FRANCISCO LUIZ REGINATTO, S/N";"69373000";"PARk AMAZÔNIA";"RORAINÓPOLIS";"RR"
