"Nr Zona";"Cod Processual Res nº 65/CNJ";"Endereço";"CEP";"Bairro";"Município Sede";"UF";
"36";"09-0036";"RUA GETÚLIO VARGAS, QD-A, LT-4, CENTRO - PROX. COL.EST.CASTELO BRANCO";"73850000";"CENTRO";"CRISTALINA";"GO"
"37";"09-0037";"RODOVIA GO-210, KM 1, SETOR INDUSTRIAL";"75740000";"CENTRO";"GOIANDIRA";"GO"
"38";"09-0038";"RUA MINAS GERAIS 265";"75600000";"SETOR CENTRAL";"GOIATUBA";"GO"
"39";"09-0039";"R. SEN. EMIVAL RAMOS CAIADO, S/N, FÓRUM DE ITAPACI";"76360000";"CENTRO";"ITAPACI";"GO"
"40";"09-0040";"RUA 10 ESQ. C/ RUA 11-A S/N CONJ. UIRAPURU ED. FORUM";"75250000";"CENTRO";"SENADOR CANEDO";"GO"
"41";"09-0041";"AVENIDA BRASIL, ESQUINA COM A RUA A, ÁREA 3";"76420000";"CENTRO";"NIQUELÂNDIA";"GO"
"42";"09-0042";"EDIFÍCIO DO FÓRUM, ÁREA ADMINISTRATIVA, MORADA DAS GARÇAS";"72883757";"MORADA DAS GARCAS";"CIDADE OCIDENTAL";"GO"
"43";"09-0043";"PRACA EUGENIO SARDINHA DA COSTA S/N";"75980000";"CENTRO";"PARAÚNA";"GO"
"44";"09-0044";"QA 04 MC/MR 9/11-2 PISO SLJ 203  - PREMIER SHOPPNG";"73752104";"SETOR LESTE";"PLANALTINA";"GO"
"45";"09-0045";"AVENIDA COMERCIAL, QUADRA 4-A, LOTE 01";"75620000";"SETOR AEROPORTO";"PONTALINA";"GO"
"46";"09-0046";"PRACA DOS TRES PODERES 88";"75860000";"CENTRO";"QUIRINÓPOLIS";"GO"
"47";"09-0047";"RUA 05 ESQ COM AV. BAHIA S/N";"73860000";"CENTRO";"SÃO DOMINGOS";"GO"
"49";"09-0049";"RUA SÃO SEBASTIÃO, QD. 02, LT. 03.";"75380000";"JARDIM PRIMAVERA";"TRINDADE";"GO"
"50";"09-0050";"RUA ITALIA ESQUINA COM RUA CALIFORNIA QD. 05  LT.02";"76400000";"SETOR AEROPORTO";"URUAÇU";"GO"
"51";"09-0051";"RUA JAIR SILVA GUIMARÃES ESQ. C/ JOAQUIM RODR. ALVES, QD. 3, LT. 1/10";"75220000";"RESIDENCIAL MORUMBI";"SANTA CRUZ DE GOIÁS";"GO"
"52";"09-0052";"RUA SERAFIM AGAPITO, 200 - ED DO FORUM";"75760000";"CENTRO";"CUMARI";"GO"
"53";"09-0053";"RUA PRESIDENTE KENNEDY, QD.67 B, LT. 05";"76200000";"CENTRO";"IPORÁ";"GO"
"54";"09-0054";"RUA D. PEDRO I, ESQUINA C/ JOSE BONIFACIO";"75460000";"SETOR SÃO PAULO";"NERÓPOLIS";"GO"
"55";"09-0055";"RUA GOIÁS, N 13, QD 46, LT 10.";"76550000";"CENTRO";"PORANGATU";"GO"
"56";"09-0056";"PRACA JOAO RASSI, 87, CONJ CIDADE NOVA - ED DO FORUM";"75350000";"CENTRO";"GUAPÓ";"GO"
"57";"09-0057";"RUA FRANCISCO TEIXEIRA BARBOSA, QD. 14, LT. 01";"75450000";"SETOR ARY DEMÓSTHENES ALMEIDA";"ITAUÇU";"GO"
"58";"09-0058";"AVENIDA BENEDITO FERREIRA DE OLIVEIRA, QD. CPMU, FÓRUM,";"76335000";"JARDIM VALE DO SOL";"URUANA";"GO"
"59";"09-0059";"PRACA DA MATRIZ 316 - ED. DO FORUM";"76120000";"CENTRO";"AURILÂNDIA";"GO"
"60";"09-0060";"RUA 3 N. 05";"75790000";"VISTA ALEGRE";"URUTAÍ";"GO"
"61";"09-0061";"RUA GONÇALVES, N. 148, ED. DO FÓRUM";"75260000";"VILA MUTIRAO";"VIANÓPOLIS";"GO"
"62";"09-0062";"AV. AIRTON GONZAGA MIRANDA, QD. AP.-6, LT. 01 - ED. FÓRUM";"75340000";"BAIRRO NAZARE";"HIDROLÂNDIA";"GO"
"63";"09-0063";"AV. DAS AMERICAS, 589";"76105000";"CENTRO";"FIRMINÓPOLIS";"GO"
"64";"09-0064";"PRAÇA MANOEL FERNANDES TEIXEIRA N 44";"76180000";"CENTRO";"NAZÁRIO";"GO"
"65";"09-0065";"AV TENYSSON JUBE DE OLIVEIRA QD 03 LT 01";"75480000";"CENTRO";"PETROLINA DE GOIÁS";"GO"
