"Nr Zona";"Cod Processual Res nº 65/CNJ";"Endereço";"CEP";"Bairro";"Município Sede";"UF";
"45";"04-0045";"AV.VARCY HERCULANO, 182";"69890000";"CENTRO";"IPIXUNA";"AM"
"46";"04-0046";"RUA WALTER LINS S/N";"69870000";"RODOVIARIO";"ENVIRA";"AM"
"47";"04-0047";"RUA SAO FRANCISCO S/N";"69680000";"SAO FRANCISCO";"SANTO ANTÔNIO DO IÇÁ";"AM"
"48";"04-0048";"AVENIDA JUSCELINO KUBITSCHEK, S/N  CENTRO";"69495000";"CENTRO";"JAPURÁ";"AM"
"49";"04-0049";"AV CASTELO BRANCO 170";"69490000";"CENTRO";"MARAÃ";"AM"
"50";"04-0050";"RUA FRANCISCO DE PAULA, 94";"69520000";"CENTRO";"JURUÁ";"AM"
"51";"04-0051";"PRAÇA CÍVICA, N. 76 - MORADA DO SOL - PRESIDENTE FIGUEIREDO";"69735000";"MORADA DO SOL";"PRESIDENTE FIGUEIREDO";"AM"
"52";"04-0052";"RUA GOVERNADOR DOMINGOS MONTEIRO NO. 7 - FORUM SENADOR JEFFERSON PERES";"69117000";"CENTRO";"RIO PRETO DA EVA";"AM"
"53";"04-0053";"RUA IRACEMA MOISÉS DAS CHAGAS";"69445000";"CENTRO";"ANAMÃ";"AM"
"54";"04-0054";"AV AMAZONAS, SNR";"69430000";"SAO FRANCISCO";"BERURI";"AM"
"55";"04-0055";"RUA COUTO VALE, 465";"69425000";"CENTRO";"CAAPIRANGA";"AM"
"56";"04-0056";"TRAVESSA MATRINCHÃ, S/N";"69415000";"CENTRO";"IRANDUBA";"AM"
"57";"04-0057";"RUA FRANCSICO XAVIER, S/N";"69135000";"CENTRO";"SÃO SEBASTIÃO DO UATUMÃ";"AM"
"58";"04-0058";"AV. ANDRE ARAUJO, 200 (ANEXO) - ALEIXO";"69060000";"ALEIXO";"MANAUS";"AM"
"59";"04-0059";"AV. ANDRÉ ARAÚJO, S/N, ANEXO DO TRE/AM";"69060000";"ALEIXO";"MANAUS";"AM"
"60";"04-0060";"RUA 15 DE NOVEMBRO, N. 25";"69540000";"CENTRO";"ALVARÃES";"AM"
"61";"04-0061";"RUA WALMIR BEZERRA S/N";"69255000";"CENTRO - VILA";"CAREIRO DA VÁRZEA";"AM"
"62";"04-0062";"AV. ANDRE ARAUJO 23";"69060000";"ALEIXO";"MANAUS";"AM"
"63";"04-0063";"AV. ANDRE ARAUJO 200 ANEXO";"69060000";"ALEIXO";"MANAUS";"AM"
"64";"04-0064";"RUA EMANUEL MAFRA, 685";"69195000";"CENTRO";"BOA VISTA DO RAMOS";"AM"
"65";"04-0065";"AV ANDRE ARAUJO SN, 1 ANDAR, FORUM ELEITORAL";"69060000";"ALEIXO";"MANAUS";"AM"
"66";"04-0066";"RUA BARROSO, SN, OSMAR FREIRE";"69435000";"CENTRO";"MANAQUIRI";"AM"
"67";"04-0067";"AV 13 DE NOVEMBRO S/N PRACA DOS TRES PODERES";"69265000";"CENTRO";"APUÍ";"AM"
"68";"04-0068";"AV. ANDRÉ ARAÚJO S/N, FÓRUM ELEITORAL";"69060000";"ALEIXO";"MANAUS";"AM"
"69";"04-0069";"RUA VITORIA REGIA S/N";"69510000";"CENTRO";"ITAMARATI";"AM"
"70";"04-0070";"AV. ANDRÉ ARAUJO, ANEXO TRE-AM";"69060000";"ALEIXO";"MANAUS";"AM"
