135a. ZE - SERTÃOZINHO;SENAI - ETTORE ZANINI;AVENIDA FIORAVANTE MAGRO, 230;SERTÃOZINHO;128ª;; 297ª; 334ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135a. ZE - SERTÃOZINHO;SESI - NELSON ABUD JOÃO;RUA JOSÉ RODRIGUES GODINHO, 100;SERTÃOZINHO;Da 99ª à 102ª;; 306ª; 318ª; 340ª; 362ª;" "",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;CEMEI - CENTRO MUNICIPAL DE EDUCAÇÃO INTEGRAL;RUA OTÁVIO ZUCATO, 453;SOCORRO;Da 15ª à 19ª;; 81ª;" "",""65ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;CRECHE JARDIM CARVALHO;RUA JORGE BONETTI - 80;SOCORRO;66ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE CEL OLÍMPIO GONÇALVES DOS REIS;R ALFREDO DE OLIVEIRA SANTOS, 68;SOCORRO;Da 1ª à 9ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE JOSÉ FRANCO CRAVEIRO;AV DR RENATO SILVA, 88;SOCORRO;Da 25ª à 30ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE NARCISO PIERONI;R VSC DO RIO BRANCO, 424;SOCORRO;Da 10ª à 14ª.;14ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE PROFª JOSEPHINA GALVÃO DE FRANÇA ANDREUCCI;ESTRADA MUNICIPAL JOAQUIM SOUZA SIQUEIRA;SOCORRO;83ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE PROFª MARIA ODETTE DA SILVEIRA LEITE FRATTINI;ESTRADA MUNICIPAL DO BAIRRO DOS NOGUEIRAS - 154;SOCORRO;84ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;E.E. PROFA. BENEDICTA GERALDA DE SOUZA BARBOSA;RUA PROJETADA, S/N;SOCORRO;Da 20ª à 24ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EE PROFA ESTHER DE CAMARGO TOLEDO TEIXEIRA;R ANTÔNIO GONÇALVES DANTAS, 11;SOCORRO;34ª;; 71ª;" "",""71ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EM PROF EDUARDO RODRIGUES DE CARVALHO;AV BRASIL - 171;SOCORRO;82ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EMEI APARECIDINHA;R CAP BARDUÍNO, S/N;SOCORRO;46ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EMEI CENTRAL;R DR ALFREDO DE CARVALHO PINTO, 258;SOCORRO;45ª;;" "",""69ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;EMEI PROF ODUVALDO PEDROSO;PC MAR DEL PLATA, 331;SOCORRO;44ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136a. ZE - SOCORRO;FACULDADE XV DE AGOSTO;AV. 15 DE AGOSTO, 1208/1210;SOCORRO;Da 67ª à 68ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;COLÉGIO SALESIANO SÃO JOSÉ;RUA GUSTAVO TEIXEIRA, 411.;SOROCABA;Da 34ª à 39ª;; 119ª; 124ª; 131ª; 135ª; 139ª; Da 142ª à 143ª; 151ª; 158ª;" "",""135ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;COLÉGIO UIRAPURU;RUA PROFESSOR ARTHUR FONSECA, 633.;SOROCABA;98ª;; 145ª; 147ª; 152ª; 154ª; 160ª;" "",""117ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. ANTÔNIO PADILHA;RUA PROFESSOR TOLEDO, 77.;SOROCABA;Da 1ª à 8ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. DOUTOR ARQUIMÍNIO MARQUES DA SILVA;RUA SYLVIO ROMERO, 242.;SOROCABA;Da 26ª à 33ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. DOUTOR ARTHUR CYRILLO FREIRE;RUA VISCONDE DO RIO BRANCO, 1087.;SOROCABA;Da 48ª à 57ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. DOUTOR JÚLIO PRESTES DE ALBUQUERQUE;AVENIDA DOUTOR EUGÊNIO SALERNO, 204.;SOROCABA;77ª;;" "",""96ª"; 110ª; 116ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. MONTEIRO LOBATO;RUA ANTÔNIO APARECIDO FERRAZ, 935.;SOROCABA;100ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. PROFESSOR ALTAMIR GONÇALVES;RUA ASSIS CHATEAUBRIAND, 70.;SOROCABA;Da 68ª à 75ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. PROFESSOR LUIZ GONZAGA DE CAMARGO FLEURY;RUA NHONHO NEVES, 85.;SOROCABA;78ª;; 149ª; 155ª;" "",""93ª"; 108ª; 128ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. PROFESSOR RENATO SÊNECA DE SÁ FLEURY;AVENIDA AMÉRICO DE CARVALHO, 579.;SOROCABA;76ª;; 148ª; 162ª;" "",""95ª"; 112ª; 126ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. PROFESSORA  LAILA GALEP SACKER;RUA JOSÉ MARCHI, S/N.;SOROCABA;Da 63ª à 67ª.;63ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EE. VISCONDE DE PORTO SEGURO;RUA SOUZA PEREIRA, 188.;SOROCABA;Da 18ª à 25ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;EM. LEONOR PINTO THOMAZ;RUA QUINZE DE NOVEMBRO, 390.;SOROCABA;99ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;ETEC. FERNANDO PRESTES;RUA NATAL, 340.;SOROCABA;Da 58ª à 62ª;; 59ª; 60ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;ETEC. RUBENS DE FARIA E SOUZA;AVENIDA COMENDADOR PEREIRA INÁCIO, 190.;SOROCABA;Da 40ª à 47ª;;" "",""134ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;INSTITUTO DE EDUCAÇÃO CIÊNCIAS E LETRAS;RUA DOUTOR ARTHUR GOMES, 51.;SOROCABA;Da 9ª à 17ª;; 144ª;" "",""106ª"; 118ª; 129ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;NÚCLEO PEDAGÓGICO DA DIRETORIA DE ENSINO DE SOROCABA;RUA MANOEL GOMES DOS SANTOS NETO, 45.;SOROCABA;97ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137a. ZE - SOROCABA;SERVIÇO SOCIAL DA INDÚSTRIA - SESI;RUA DUQUE DE CAXIAS, 494;SOROCABA;Da 156ª à 157ª.;156ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;COLÉGIO JOÃO DE MELO MACEDO;RUA JOSÉ SIRIANI, 927;TANABI;Da 30ª à 32ª;; 84ª; 88ª;" "",""88ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EE JOÃO PORTUGAL;RUA PROF. ODETE GARCIA, 66;TANABI;Da 33ª à 38ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EE JOSÉ ABRÃO MELHEM;RUA OSCAR RAYEL, 926;AMÉRICO DE CAMPOS;Da 46ª à 47ª;;" "",""62ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EE. PADRE FIDÉLIS;RUA CAPITÃO JERÔNIMO FORTUNATO, 557;TANABI;Da 24ª à 29ª;; 94ª;" "",""56ª"; 78ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EE. PROFº. ÁLVARO DUARTE DE ALMEIDA;RUA SEBASTIÃO JOSÉ DA COSTA, 637;COSMORAMA;Da 9ª à 12ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EM. ALEXANDRE KANNEBLEY MELOTTI;RUA ANTÔNIO RODRIGUES DOS SANTOS, 71;TANABI;59ª;; 92ª; 96ª;" "",""90ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EM. GANOT CHATEAUBRIAND;PRAÇA PROF. FRANCISCO VIOLA, 348;TANABI;Da 18ª à 23ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EM. JOSÉ SERAFIM DA SILVA;RUA SERGIPE S/N;TANABI;Da 41ª à 42ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EM. MARCIANO MACIEL DA SILVA;RUA ANTILHA S/N;TANABI;Da 39ª à 40ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EM. THEREZA MAGRI DO CARMO;PRAÇA ANDRÉ LOPES MONTEIRO, S/N;TANABI;58ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EMEF. FRANCISCO DE VILAR HORTA;RUA JOÃO MANOEL FERNANDES SN;AMÉRICO DE CAMPOS;Da 1ª à 8ª.;1ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EMEF. PROF. ANA MARIA SEGURA;RUA SEBASTIÃO JOSÉ DA COSTA, 745;COSMORAMA;Da 13ª à 17ª;;" "",""60ª"; 77ª;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;EMEIEF. RURAL ABDÃO DA SILVA MOTA;RUA JERÔNIMO ALVES DIAS, S/N;COSMORAMA;54ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138a. ZE - TANABI;UNIDADE BÁSICA DE SAÚDE;AVENIDA BRASÍLIA, 109;TANABI;43ª.;43ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;COLÉGIO PEQUENO PRÍNCIPE;RUA DA REPÚBLICA, 1231;TAQUARITINGA;95ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;CRECHE ''COMENDADOR JOÃO AIELLO'';RUA SIQUEIRA CAMPOS, 394;TAQUARITINGA;97ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;CRECHE ''DONA MARICOTA RAMALHO'';R NADYR DE PAULA EDUARDO, 101;TAQUARITINGA;85ª;; 125ª; 128ª; 136ª;" "",""85ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE CAPITAO  JOEL MIRANDA;R VERGINIO TONINI, 293;SANTA ERNESTINA;Da 11ª à 14ª;;" "",""11ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE FRANCISCO SALLES DE ALMEIDA LEITE;RUA BRASIL, 136;FERNANDO PRESTES;71ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE NOVE DE JULHO;R MARIO ROZARIO LAPENTA, S/N;TAQUARITINGA;Da 36ª à 46ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE PROF ANIBAL DO PRADO E SILVA;R ANTONIO PAES DE CAMARGO, 10;TAQUARITINGA;Da 17ª à 19ª;; 153ª;" "",""17ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE PROF FRANCISCO SILVEIRA COELHO;RUA VISCONDE DO RIO BRANCO, N 200;TAQUARITINGA;67ª;;" "",""67ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE PROFA CARMELA MORANO PREVIDELLI;R ANTONIO SACOMANO SOBRINHO, S/N;TAQUARITINGA;Da 58ª à 59ª;;" "",""58ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EE PROFA FELICIA ADELVAIS PAGLIUSO;R DOMINGOS MORANO, 111;TAQUARITINGA;Da 55ª à 57ª;; 138ª; 143ª; 148ª;" "",""55ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM DOMINGUES DA SILVA;R VISCONDE DO RIO BRANCO, 719;TAQUARITINGA;Da 20ª à 25ª.;20ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM MARIA MILANI BOMBARDA;R SALVADOR PASSAFARO, S/N;TAQUARITINGA;Da 65ª à 66ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROF AMANDO DE CASTRO LIMA;R SAO JOSE, 365;TAQUARITINGA;Da 30ª à 35ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROF MODESTO BOHRER;R ENNES REIS RODRIGUES, 71;TAQUARITINGA;Da 26ª à 29ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROFA CLÉLIA MACHADO DE FREITAS;RUA JOSÉ AGUSTONI, 777;FERNANDO PRESTES;Da 5ª à 8ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROFA EDINA BERGAMASSO SCRIVANTI;R PASCHOAL PASTORI, 180;TAQUARITINGA;108ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROFA ELZA MARIA MARTUCCI;R FRANCISCO MARTINS DA CUNHA, 1273;TAQUARITINGA;Da 60ª à 61ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM PROFA LYDIA MIZZIARA;R LUIZ MICHELONI, 70;TAQUARITINGA;133ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM RICIERI MICALI;R RICIERI MICALI, 27;TAQUARITINGA;Da 62ª à 64ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EM RIZZIERI POLETTI;RUA PARANA, 81;CÂNDIDO RODRIGUES;Da 1ª à 4ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EMEF PROF JOAO IRINEU DA SILVA ABREU;R ANTONIO GUIMARAES, 45;SANTA ERNESTINA;Da 15ª à 16ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;EMEF VERGILIO SILVA CAMARGO;RUA CEL. CAMISAO, 514 - DISTRITO DE AGULHA;FERNANDO PRESTES;Da 9ª à 10ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;ETE DR ADAIL NUNES DA SILVA;R FRANCISCO VALZACHI, 51;TAQUARITINGA;Da 47ª à 54ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139a. ZE - TAQUARITINGA;FUNDAÇÃO CASA;ESTRADA MUNICIPAL TQR 242 - ROD. CARLOS TONANI, SP 333 - KM 104,7;TAQUARITINGA;146ª.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;CEPEM PROFª BENEDICTA PEREIRA FIUZA ORSI;PRAÇA DA BANDEIRA 15;TATUÍ;Da 61ª à 62ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;CEPEM PROFª LALA DEL FIOL;RUA SANTA CRUZ;TATUÍ;336ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;CEPEM PROFESSORA CACILDA SÁ DE OLIVEIRA;BAIRRO DOS MIRANDAS;TATUÍ;210ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;CEPEM PROFESSORA ELIDE VANNI;BAIRRO CONGONHAL;TATUÍ;221ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;COMPLEXO ED. PROFª MARIA APARECIDA CAMARGO VOSS;RUA SERAFIM RODRIGUES FERREIRA, S/N.;TATUÍ;301ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE ALDO ANGELINI;AV NARCISO PIERONI 1094;PORANGABA;Da 32ª à 35ª;; 289ª;" "",""289ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE ARISTEU VASCONCELOS LEITE;RUA NOSSA SRA APARECIDA 388;CESÁRIO LANGE;Da 11ª à 15ª;; 245ª; 256ª;" "",""203ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE BARÃO DE SURUÍ;PRAÇA PAULO SETUBAL 101;TATUÍ;Da 42ª à 50ª;; 264ª; 274ª; 286ª; 297ª; 306ª; 333ª;" "",""297ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE CEL CASTANHO DE ALMEIDA;RUA CEL ANDRADE 152;GUAREÍ;Da 26ª à 31ª;;" "",""201ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE CEL PEDRO DIAS DE CAMPOS;RUA JOSE A RODRIGUES 200;CAPELA DO ALTO;Da 1ª à 7ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE CHICO PEREIRA;RUA SANTO ANTONIO 249;TATUÍ;Da 100ª à 106ª;; 273ª;" "",""273ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE DA QUADRA;RUA CORNELIO VIEIRA DE CAMARGO 510;QUADRA;207ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE MARCÍLIO LEITE DE ALMEIDA;RUA MARIA AMÉLIA DE ALMEIDA, N. 20;CAPELA DO ALTO;205ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROFª ALTINA MAYNARDES ARAUJO;RUA TEÓFILO ANDRADE GAMA 800;TATUÍ;Da 80ª à 85ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF ARY DE ALMEIDA SINISGALLI;RUA CECÍLIO BONEDER 428;TATUÍ;Da 107ª à 112ª;;" "",""195ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF DEÓCLES VIEIRA DE CAMARGO;RUA SETE DE MAIO 828;TATUÍ;280ª;; 360ª;" "",""299ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF EZEQUIEL CASTANHO;PRAÇA CORONEL ANIBAL CASTANHO 288;GUAREÍ;Da 22ª à 25ª;; 311ª;" "",""284ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF FERNANDO GUEDES DE MORAES;RUA DR ANTONIO JARBAS VEIGA DE BARROS 205;TATUÍ;99ª;; 277ª; 300ª; 307ª; 339ª; 350ª; 356ª;" "",""300ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF JOSE CELSO DE MELLO;RUA ALBERTO QUINTO LABRONICI;TATUÍ;169ª;; 308ª; 335ª; 338ª; 340ª;" "",""291ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROFª LIGIA VIEIRA DE CAMARGO DEL FIOL;RUA JOSÉ TAVARES 415;TATUÍ;168ª;;" "",""186ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROF RENATO ANGELINI;RUA ATALIBA DA COSTA ÁVILA 225;TORRE DE PEDRA;Da 40ª à 41ª;; 292ª;" "",""212ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROFª SEMÍRAMIS TURELLI AZEVEDO;RUA GLADYS BERNARDES MINHOTO 411;TATUÍ;Da 113ª à 117ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EE PROFESSORA  LIENETTE AVALONE RIBEIRO;RUA PROF LICÍNIO ALVES DA CRUZ 140;TATUÍ;Da 73ª à 79ª;; 312ª;" "",""222ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF BAIRRO DO RICARDO PUCCETTI;BAIRRO DO RICARDO;CAPELA DO ALTO;144ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF BAIRRO DOS OLIVEIRAS;BAIRRO DOS OLIVEIRAS;TATUÍ;202ª.;202ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF DO  BAIRRO DA AMERICANA;BAIRRO DA AMERICANA;TATUÍ;143ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF EUGÊNIO SANTOS;PRAÇA ADELAIDE GUEDES;TATUÍ;Da 120ª à 121ª;; 259ª; 278ª; 317ª;" "",""278ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF HONÓRIO ROQUE DE MIRANDA TORRES;RUA ALAGOAS 641;CESÁRIO LANGE;21ª;;" "",""276ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF JOAO  IGNÁCIO SOARES;RUA DR RENATO MOTA 36;QUADRA;Da 118ª à 119ª;;" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF JOÃO FLORÊNCIO;PRAÇA PAULO SETUBAL 21;TATUÍ;Da 51ª à 56ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF JOAQUIM FRANCISCO DE MIRANDA;RUA JOAO ROSA DE OLIVEIRA 233;PORANGABA;Da 36ª à 39ª;;" "",""204ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROF ACCÁCIO VIEIRA DE CAMARGO;PRAÇA DEOCACIR DE OLIVEIRA E SILVA 170;TATUÍ;183ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROF FRANCISCO MENDES DE ALMEIDA;RUA DO COMERCIO 69;CESÁRIO LANGE;Da 16ª à 20ª;; 345ª;" "",""290ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROF JOAO ALCINDO VIEIRA;PRAÇA ANTÔNIO PINTO DA SILVEIRA, S/N;GUAREÍ;215ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROFª MARIA ELZA LÁZARA LOPES;AVENIDA PROFESSOR CASTORINO DE ALMEIDA, 300;CAPELA DO ALTO;130ª;; 283ª; 322ª;" "",""283ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROFESSOR JOSÉ TOMAS BORGES;RUA CORONEL GUILHERME 210;TATUÍ;Da 86ª à 93ª;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROFESSORA MAGALY AZAMBUJA DE TOLEDO;RUA OSMIL MARTINS 400;TATUÍ;152ª;; 313ª; 334ª; 347ª;" "",""282ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROFESSORA MARIA CONCEIÇÃO OLIVEIRA MARCONDES;RUA CONSTRUTOR JUSTO DEL SANTORO 300;TATUÍ;Da 94ª à 98ª;; 314ª;" "",""269ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140a. ZE - TATUÍ;EMEF PROFESSORA MARIA ELI DA SILVA CAMARGO;RUA PROFESSORA MARIA DO CARMO HOLTZ,80;TATUÍ;261ª;; 361ª;" "",""281ª";" """;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
